Temperature (K)	Resistance (ohm)	Applied Current (mA)
165.972000	7.279250	0.100000
166.043000	7.280750	0.100000
166.114000	7.287250	0.100000
166.183000	7.287375	0.100000
166.255000	7.283625	0.100000
166.325000	7.292750	0.100000
166.396000	7.295000	0.100000
166.464000	7.296250	0.100000
166.535000	7.298000	0.100000
166.607000	7.301125	0.100000
166.680000	7.303125	0.100000
166.752000	7.304625	0.100000
166.823000	7.309125	0.100000
166.893000	7.308625	0.100000
166.964000	7.313125	0.100000
167.036000	7.315000	0.100000
167.104000	7.316625	0.100000
167.172000	7.323250	0.100000
167.243000	7.323625	0.100000
167.318000	7.323500	0.100000
167.388000	7.326750	0.100000
167.459000	7.332875	0.100000
167.531000	7.331250	0.100000
167.603000	7.336375	0.100000
167.675000	7.341250	0.100000
167.749000	7.338500	0.100000
167.817000	7.348000	0.100000
167.888000	7.349375	0.100000
167.958000	7.349625	0.100000
168.028000	7.355000	0.100000
168.098000	7.358125	0.100000
168.168000	7.357625	0.100000
168.237000	7.356875	0.100000
168.308000	7.363375	0.100000
168.381000	7.362125	0.100000
168.449000	7.366625	0.100000
168.517000	7.367625	0.100000
168.589000	7.367375	0.100000
168.658000	7.365500	0.100000
168.727000	7.371750	0.100000
168.793000	7.374875	0.100000
168.865000	7.380000	0.100000
168.934000	7.384875	0.100000
169.003000	7.387000	0.100000
169.074000	7.385750	0.100000
169.144000	7.388500	0.100000
169.215000	7.385750	0.100000
169.283000	7.395750	0.100000
169.352000	7.395000	0.100000
169.421000	7.400875	0.100000
169.491000	7.401875	0.100000
169.561000	7.403250	0.100000
169.632000	7.405000	0.100000
169.701000	7.414000	0.100000
169.770000	7.410750	0.100000
169.836000	7.414250	0.100000
169.906000	7.418625	0.100000
169.973000	7.422125	0.100000
170.040000	7.425125	0.100000
170.111000	7.424125	0.100000
170.180000	7.429375	0.100000
170.249000	7.430125	0.100000
170.320000	7.431750	0.100000
170.391000	7.436750	0.100000
170.460000	7.434125	0.100000
170.530000	7.442125	0.100000
170.602000	7.438875	0.100000
170.671000	7.446375	0.100000
170.742000	7.451125	0.100000
170.810000	7.450625	0.100000
170.877000	7.452750	0.100000
170.948000	7.454250	0.100000
171.016000	7.458625	0.100000
171.085000	7.459500	0.100000
171.156000	7.462625	0.100000
171.226000	7.464125	0.100000
171.295000	7.468750	0.100000
171.366000	7.468125	0.100000
171.436000	7.471625	0.100000
171.505000	7.478750	0.100000
171.575000	7.476250	0.100000
171.646000	7.477000	0.100000
171.717000	7.483375	0.100000
171.785000	7.485875	0.100000
171.854000	7.489375	0.100000
171.923000	7.486375	0.100000
171.991000	7.487875	0.100000
172.059000	7.496500	0.100000
172.127000	7.496000	0.100000
172.195000	7.497750	0.100000
172.264000	7.498875	0.100000
172.333000	7.505000	0.100000
172.401000	7.506875	0.100000
172.466000	7.509500	0.100000
172.537000	7.511750	0.100000
172.605000	7.513875	0.100000
172.672000	7.517750	0.100000
172.743000	7.517875	0.100000
172.809000	7.524625	0.100000
172.877000	7.522250	0.100000
172.947000	7.524375	0.100000
173.015000	7.532375	0.100000
173.085000	7.529125	0.100000
173.153000	7.535375	0.100000
173.219000	7.537250	0.100000
173.290000	7.539250	0.100000
173.361000	7.539875	0.100000
173.430000	7.546000	0.100000
173.499000	7.544000	0.100000
173.568000	7.550750	0.100000
173.638000	7.551375	0.100000
173.705000	7.555500	0.100000
173.773000	7.554375	0.100000
173.841000	7.558375	0.100000
173.912000	7.561250	0.100000
173.980000	7.563250	0.100000
174.048000	7.565000	0.100000
174.115000	7.568000	0.100000
174.183000	7.569625	0.100000
174.251000	7.571000	0.100000
174.317000	7.579500	0.100000
174.385000	7.579750	0.100000
174.454000	7.578000	0.100000
174.523000	7.583500	0.100000
174.591000	7.583750	0.100000
174.661000	7.586875	0.100000
174.730000	7.589000	0.100000
174.797000	7.594000	0.100000
174.866000	7.596750	0.100000
174.934000	7.597125	0.100000
174.997000	7.599875	0.100000
175.067000	7.601125	0.100000
175.135000	7.606375	0.100000
175.202000	7.607250	0.100000
175.270000	7.611625	0.100000
175.339000	7.609000	0.100000
175.404000	7.612375	0.100000
175.473000	7.613500	0.100000
175.540000	7.624125	0.100000
175.603000	7.625125	0.100000
175.674000	7.623125	0.100000
175.741000	7.626375	0.100000
175.812000	7.629625	0.100000
175.878000	7.630750	0.100000
175.945000	7.636750	0.100000
176.013000	7.636000	0.100000
176.082000	7.639125	0.100000
176.150000	7.639500	0.100000
176.217000	7.641000	0.100000
176.285000	7.650750	0.100000
176.353000	7.645750	0.100000
176.417000	7.650625	0.100000
176.486000	7.654625	0.100000
176.554000	7.658250	0.100000
176.617000	7.663875	0.100000
176.684000	7.662250	0.100000
176.752000	7.660250	0.100000
176.819000	7.665000	0.100000
176.889000	7.667500	0.100000
176.956000	7.667125	0.100000
177.024000	7.669375	0.100000
177.093000	7.673750	0.100000
177.160000	7.678250	0.100000
177.227000	7.682625	0.100000
177.294000	7.683000	0.100000
177.361000	7.689500	0.100000
177.429000	7.681500	0.100000
177.498000	7.685375	0.100000
177.567000	7.687750	0.100000
177.633000	7.693500	0.100000
177.699000	7.692875	0.100000
177.764000	7.695875	0.100000
177.831000	7.697625	0.100000
177.899000	7.701250	0.100000
177.967000	7.701500	0.100000
178.034000	7.706125	0.100000
178.102000	7.705625	0.100000
178.168000	7.709000	0.100000
178.233000	7.714875	0.100000
178.301000	7.718625	0.100000
178.369000	7.718250	0.100000
178.438000	7.719375	0.100000
178.503000	7.721750	0.100000
178.572000	7.725625	0.100000
178.638000	7.727250	0.100000
178.705000	7.730000	0.100000
178.772000	7.737000	0.100000
178.839000	7.735250	0.100000
178.905000	7.744500	0.100000
178.972000	7.741875	0.100000
179.039000	7.745125	0.100000
179.107000	7.750250	0.100000
179.174000	7.750250	0.100000
179.241000	7.752500	0.100000
179.307000	7.750875	0.100000
179.373000	7.757500	0.100000
179.439000	7.758125	0.100000
179.506000	7.761000	0.100000
179.575000	7.766875	0.100000
179.642000	7.770000	0.100000
179.710000	7.771375	0.100000
179.778000	7.775125	0.100000
179.844000	7.777250	0.100000
179.908000	7.777500	0.100000
179.975000	7.781625	0.100000
180.039000	7.781875	0.100000
180.105000	7.783125	0.100000
180.172000	7.783875	0.100000
180.238000	7.786125	0.100000
180.301000	7.793375	0.100000
180.367000	7.794375	0.100000
180.433000	7.792375	0.100000
180.500000	7.800125	0.100000
180.565000	7.801375	0.100000
180.629000	7.799125	0.100000
180.693000	7.804625	0.100000
180.760000	7.804375	0.100000
180.823000	7.809125	0.100000
180.889000	7.810375	0.100000
180.955000	7.813125	0.100000
181.020000	7.814875	0.100000
181.087000	7.817125	0.100000
181.151000	7.818375	0.100000
181.214000	7.826750	0.100000
181.281000	7.821500	0.100000
181.345000	7.824875	0.100000
181.411000	7.828125	0.100000
181.476000	7.830750	0.100000
181.543000	7.835625	0.100000
181.608000	7.836125	0.100000
181.673000	7.839375	0.100000
181.738000	7.842750	0.100000
181.803000	7.844875	0.100000
181.868000	7.844375	0.100000
181.933000	7.847250	0.100000
182.000000	7.849750	0.100000
182.064000	7.851500	0.100000
182.129000	7.854250	0.100000
182.196000	7.854750	0.100000
182.263000	7.859375	0.100000
182.328000	7.862250	0.100000
182.392000	7.861875	0.100000
182.459000	7.862875	0.100000
182.522000	7.879375	0.100000
182.587000	7.873125	0.100000
182.653000	7.876625	0.100000
182.719000	7.882875	0.100000
182.781000	7.882375	0.100000
182.845000	7.886750	0.100000
182.910000	7.887000	0.100000
182.972000	7.889500	0.100000
183.038000	7.891375	0.100000
183.100000	7.896750	0.100000
183.165000	7.894125	0.100000
183.230000	7.899375	0.100000
183.293000	7.896875	0.100000
183.358000	7.903375	0.100000
183.422000	7.902125	0.100000
183.486000	7.905750	0.100000
183.549000	7.913000	0.100000
183.615000	7.912500	0.100000
183.678000	7.918250	0.100000
183.742000	7.914500	0.100000
183.806000	7.915500	0.100000
183.871000	7.922375	0.100000
183.935000	7.924000	0.100000
183.999000	7.928375	0.100000
184.063000	7.924375	0.100000
184.127000	7.931000	0.100000
184.192000	7.931375	0.100000
184.253000	7.932250	0.100000
184.317000	7.930500	0.100000
184.382000	7.936625	0.100000
184.445000	7.938250	0.100000
184.507000	7.939500	0.100000
184.574000	7.941125	0.100000
184.638000	7.945125	0.100000
184.703000	7.946750	0.100000
184.768000	7.951750	0.100000
184.832000	7.950000	0.100000
184.897000	7.953250	0.100000
184.961000	7.954750	0.100000
185.025000	7.960500	0.100000
185.087000	7.961250	0.100000
185.149000	7.962250	0.100000
185.212000	7.964000	0.100000
185.279000	7.965000	0.100000
185.343000	7.971875	0.100000
185.406000	7.974250	0.100000
185.469000	7.973625	0.100000
185.534000	7.978250	0.100000
185.598000	7.982000	0.100000
185.661000	7.980625	0.100000
185.726000	7.980375	0.100000
185.790000	7.985000	0.100000
185.855000	7.989875	0.100000
185.918000	7.992000	0.100000
185.980000	7.994000	0.100000
186.042000	7.997625	0.100000
186.106000	7.999875	0.100000
186.169000	8.001375	0.100000
186.231000	8.004250	0.100000
186.293000	8.009125	0.100000
186.354000	8.013625	0.100000
186.420000	8.007875	0.100000
186.483000	8.012000	0.100000
186.545000	8.014000	0.100000
186.609000	8.016875	0.100000
186.670000	8.022375	0.100000
186.735000	8.022000	0.100000
186.797000	8.021250	0.100000
186.858000	8.026125	0.100000
186.921000	8.025750	0.100000
186.983000	8.031500	0.100000
187.045000	8.032875	0.100000
187.108000	8.036000	0.100000
187.170000	8.038375	0.100000
187.233000	8.041750	0.100000
187.297000	8.041000	0.100000
187.360000	8.048500	0.100000
187.425000	8.045250	0.100000
187.486000	8.047125	0.100000
187.551000	8.052875	0.100000
187.611000	8.059500	0.100000
187.676000	8.056875	0.100000
187.737000	8.059750	0.100000
187.801000	8.061875	0.100000
187.864000	8.060500	0.100000
187.925000	8.063500	0.100000
187.987000	8.071250	0.100000
188.050000	8.067125	0.100000
188.110000	8.071000	0.100000
188.174000	8.072125	0.100000
188.236000	8.070750	0.100000
188.298000	8.077875	0.100000
188.361000	8.079625	0.100000
188.424000	8.084625	0.100000
188.485000	8.087875	0.100000
188.546000	8.091375	0.100000
188.608000	8.089375	0.100000
188.672000	8.093125	0.100000
188.735000	8.097250	0.100000
188.797000	8.100875	0.100000
188.861000	8.099875	0.100000
188.923000	8.103125	0.100000
188.986000	8.104000	0.100000
189.047000	8.111750	0.100000
189.111000	8.111000	0.100000
189.173000	8.113000	0.100000
189.236000	8.113375	0.100000
189.299000	8.116000	0.100000
189.362000	8.123625	0.100000
189.424000	8.123625	0.100000
189.486000	8.127875	0.100000
189.546000	8.129375	0.100000
189.608000	8.130125	0.100000
189.666000	8.137875	0.100000
189.729000	8.133125	0.100000
189.789000	8.138250	0.100000
189.852000	8.141000	0.100000
189.914000	8.137000	0.100000
189.978000	8.146875	0.100000
190.038000	8.144625	0.100000
190.097000	8.150000	0.100000
190.159000	8.154625	0.100000
190.223000	8.152500	0.100000
190.284000	8.152750	0.100000
190.347000	8.155750	0.100000
190.408000	8.159750	0.100000
190.472000	8.162750	0.100000
190.536000	8.163500	0.100000
190.596000	8.164625	0.100000
190.658000	8.169000	0.100000
190.719000	8.171375	0.100000
190.781000	8.176750	0.100000
190.841000	8.177875	0.100000
190.902000	8.175750	0.100000
190.965000	8.180000	0.100000
191.027000	8.179250	0.100000
191.088000	8.185000	0.100000
191.149000	8.187500	0.100000
191.209000	8.190250	0.100000
191.271000	8.192250	0.100000
191.331000	8.191375	0.100000
191.393000	8.192625	0.100000
191.455000	8.196500	0.100000
191.516000	8.200375	0.100000
191.576000	8.203125	0.100000
191.636000	8.207125	0.100000
191.697000	8.204500	0.100000
191.759000	8.202750	0.100000
191.820000	8.208375	0.100000
191.880000	8.212000	0.100000
191.938000	8.216250	0.100000
192.000000	8.215375	0.100000
192.061000	8.218000	0.100000
192.121000	8.220375	0.100000
192.178000	8.223250	0.100000
192.238000	8.226625	0.100000
192.299000	8.226125	0.100000
192.360000	8.227375	0.100000
192.421000	8.228500	0.100000
192.482000	8.233000	0.100000
192.542000	8.234625	0.100000
192.602000	8.236000	0.100000
192.661000	8.240000	0.100000
192.722000	8.238750	0.100000
192.783000	8.239250	0.100000
192.844000	8.245375	0.100000
192.905000	8.245250	0.100000
192.964000	8.249250	0.100000
193.023000	8.250125	0.100000
193.083000	8.252625	0.100000
193.142000	8.254750	0.100000
193.199000	8.262500	0.100000
193.261000	8.256500	0.100000
193.324000	8.262500	0.100000
193.383000	8.269125	0.100000
193.444000	8.266125	0.100000
193.504000	8.271625	0.100000
193.565000	8.272375	0.100000
193.625000	8.270875	0.100000
193.685000	8.274750	0.100000
193.745000	8.278750	0.100000
193.803000	8.283500	0.100000
193.861000	8.285750	0.100000
193.921000	8.282375	0.100000
193.979000	8.287250	0.100000
194.037000	8.289250	0.100000
194.098000	8.290500	0.100000
194.158000	8.290875	0.100000
194.218000	8.298125	0.100000
194.276000	8.295375	0.100000
194.335000	8.301375	0.100000
194.394000	8.302250	0.100000
194.453000	8.307625	0.100000
194.510000	8.304875	0.100000
194.570000	8.308625	0.100000
194.629000	8.308375	0.100000
194.689000	8.316125	0.100000
194.748000	8.318375	0.100000
194.807000	8.320250	0.100000
194.867000	8.318375	0.100000
194.925000	8.321000	0.100000
194.986000	8.323250	0.100000
195.042000	8.327500	0.100000
195.104000	8.329000	0.100000
195.162000	8.330375	0.100000
195.223000	8.331000	0.100000
195.282000	8.329125	0.100000
195.341000	8.336375	0.100000
195.398000	8.342750	0.100000
195.457000	8.343875	0.100000
195.516000	8.342375	0.100000
195.576000	8.343125	0.100000
195.635000	8.344375	0.100000
195.695000	8.347375	0.100000
195.753000	8.351375	0.100000
195.815000	8.353750	0.100000
195.872000	8.356125	0.100000
195.934000	8.357250	0.100000
195.992000	8.358750	0.100000
196.051000	8.365625	0.100000
196.110000	8.369125	0.100000
196.167000	8.371250	0.100000
196.227000	8.368125	0.100000
196.284000	8.373375	0.100000
196.344000	8.371250	0.100000
196.402000	8.373625	0.100000
196.462000	8.378500	0.100000
196.520000	8.376250	0.100000
196.578000	8.381625	0.100000
196.638000	8.381250	0.100000
196.697000	8.384375	0.100000
196.755000	8.388000	0.100000
196.814000	8.391125	0.100000
196.873000	8.389875	0.100000
196.931000	8.391875	0.100000
196.991000	8.396000	0.100000
197.049000	8.397875	0.100000
197.108000	8.397000	0.100000
197.167000	8.400500	0.100000
197.230000	8.403500	0.100000
197.286000	8.405125	0.100000
197.346000	8.408125	0.100000
197.405000	8.412750	0.100000
197.464000	8.410875	0.100000
197.522000	8.411625	0.100000
197.581000	8.418250	0.100000
197.638000	8.420250	0.100000
197.695000	8.420125	0.100000
197.754000	8.422625	0.100000
197.813000	8.423875	0.100000
197.872000	8.427875	0.100000
197.927000	8.428875	0.100000
197.985000	8.431125	0.100000
198.044000	8.434125	0.100000
198.101000	8.437500	0.100000
198.163000	8.438500	0.100000
198.220000	8.439500	0.100000
198.278000	8.441625	0.100000
198.334000	8.446500	0.100000
198.394000	8.443625	0.100000
198.452000	8.449750	0.100000
198.509000	8.449375	0.100000
198.568000	8.453875	0.100000
198.625000	8.455125	0.100000
198.684000	8.458250	0.100000
198.742000	8.456375	0.100000
198.799000	8.459000	0.100000
198.856000	8.462000	0.100000
198.914000	8.460375	0.100000
198.974000	8.467875	0.100000
199.032000	8.469375	0.100000
199.090000	8.467875	0.100000
199.148000	8.471000	0.100000
199.204000	8.474000	0.100000
199.261000	8.476375	0.100000
199.318000	8.476750	0.100000
199.373000	8.478000	0.100000
199.429000	8.484000	0.100000
199.484000	8.486875	0.100000
199.542000	8.488750	0.100000
199.601000	8.487625	0.100000
199.655000	8.489000	0.100000
199.714000	8.495000	0.100000
199.770000	8.495375	0.100000
199.829000	8.496125	0.100000
199.888000	8.498000	0.100000
199.946000	8.502625	0.100000
200.001000	8.507875	0.100000
200.058000	8.507000	0.100000
200.117000	8.507750	0.100000
200.174000	8.512625	0.100000
200.231000	8.513625	0.100000
200.286000	8.514125	0.100000
200.342000	8.516125	0.100000
200.398000	8.520500	0.100000
200.454000	8.522750	0.100000
200.509000	8.523875	0.100000
200.567000	8.523375	0.100000
200.624000	8.526625	0.100000
200.680000	8.533875	0.100000
200.737000	8.530375	0.100000
200.795000	8.533500	0.100000
200.851000	8.536625	0.100000
200.910000	8.534125	0.100000
200.965000	8.541125	0.100000
201.023000	8.543500	0.100000
201.079000	8.541500	0.100000
201.135000	8.546000	0.100000
201.190000	8.544750	0.100000
201.247000	8.552875	0.100000
201.304000	8.555375	0.100000
201.362000	8.555875	0.100000
201.419000	8.557500	0.100000
201.476000	8.560000	0.100000
201.533000	8.559000	0.100000
201.584000	8.569750	0.100000
201.641000	8.567125	0.100000
201.696000	8.566750	0.100000
201.751000	8.571750	0.100000
201.807000	8.570625	0.100000
201.864000	8.571125	0.100000
201.919000	8.577250	0.100000
201.976000	8.579000	0.100000
202.029000	8.579500	0.100000
202.086000	8.576125	0.100000
202.143000	8.579750	0.100000
202.199000	8.584500	0.100000
202.253000	8.588250	0.100000
202.309000	8.589125	0.100000
202.363000	8.592875	0.100000
202.420000	8.591375	0.100000
202.476000	8.595000	0.100000
202.532000	8.598250	0.100000
202.586000	8.598000	0.100000
202.642000	8.603500	0.100000
202.697000	8.605000	0.100000
202.753000	8.603375	0.100000
202.808000	8.611125	0.100000
202.863000	8.612250	0.100000
202.920000	8.617500	0.100000
202.972000	8.619375	0.100000
203.030000	8.614875	0.100000
203.086000	8.615875	0.100000
203.144000	8.621750	0.100000
203.200000	8.621625	0.100000
203.254000	8.626625	0.100000
203.307000	8.626625	0.100000
203.360000	8.629750	0.100000
203.415000	8.629375	0.100000
203.469000	8.633750	0.100000
203.525000	8.631875	0.100000
203.580000	8.637875	0.100000
203.636000	8.637750	0.100000
203.692000	8.637750	0.100000
203.746000	8.639000	0.100000
203.801000	8.647625	0.100000
203.858000	8.647750	0.100000
203.914000	8.649000	0.100000
203.969000	8.652375	0.100000
204.021000	8.654875	0.100000
204.079000	8.653125	0.100000
204.134000	8.654625	0.100000
204.190000	8.655750	0.100000
204.247000	8.660625	0.100000
204.299000	8.665250	0.100000
204.356000	8.665500	0.100000
204.412000	8.665000	0.100000
204.469000	8.666625	0.100000
204.523000	8.672250	0.100000
204.577000	8.673000	0.100000
204.631000	8.675750	0.100000
204.688000	8.675750	0.100000
204.741000	8.677500	0.100000
204.796000	8.681500	0.100000
204.849000	8.684375	0.100000
204.904000	8.686375	0.100000
204.960000	8.685125	0.100000
205.016000	8.690375	0.100000
205.069000	8.691125	0.100000
205.124000	8.690625	0.100000
205.180000	8.692250	0.100000
205.233000	8.694500	0.100000
205.288000	8.697375	0.100000
205.344000	8.696500	0.100000
205.400000	8.699250	0.100000
205.454000	8.701500	0.100000
205.507000	8.705000	0.100000
205.563000	8.707125	0.100000
205.617000	8.709500	0.100000
205.672000	8.708750	0.100000
205.726000	8.714250	0.100000
205.779000	8.714000	0.100000
205.834000	8.713000	0.100000
205.890000	8.719000	0.100000
205.946000	8.718250	0.100000
206.002000	8.724250	0.100000
206.055000	8.726875	0.100000
206.110000	8.728875	0.100000
206.165000	8.727500	0.100000
206.219000	8.731625	0.100000
206.270000	8.731375	0.100000
206.325000	8.734750	0.100000
206.381000	8.732625	0.100000
206.433000	8.742375	0.100000
206.486000	8.739000	0.100000
206.539000	8.742375	0.100000
206.593000	8.747000	0.100000
206.646000	8.745500	0.100000
206.700000	8.744500	0.100000
206.754000	8.747875	0.100000
206.807000	8.748750	0.100000
206.863000	8.755125	0.100000
206.915000	8.754625	0.100000
206.967000	8.762875	0.100000
207.020000	8.762250	0.100000
207.076000	8.764250	0.100000
207.130000	8.766625	0.100000
207.184000	8.769000	0.100000
207.239000	8.761750	0.100000
207.290000	8.768625	0.100000
207.341000	8.775750	0.100000
207.393000	8.771250	0.100000
207.450000	8.774750	0.100000
207.503000	8.777750	0.100000
207.556000	8.781250	0.100000
207.610000	8.781875	0.100000
207.663000	8.783125	0.100000
207.715000	8.783375	0.100000
207.769000	8.788125	0.100000
207.822000	8.788125	0.100000
207.877000	8.788000	0.100000
207.929000	8.790750	0.100000
207.983000	8.792875	0.100000
208.038000	8.799500	0.100000
208.090000	8.800625	0.100000
208.142000	8.803000	0.100000
208.199000	8.802250	0.100000
208.251000	8.803750	0.100000
208.304000	8.805125	0.100000
208.357000	8.806625	0.100000
208.411000	8.809000	0.100000
208.464000	8.810625	0.100000
208.517000	8.815000	0.100000
208.569000	8.817125	0.100000
208.622000	8.820750	0.100000
208.677000	8.824250	0.100000
208.729000	8.819375	0.100000
208.784000	8.824000	0.100000
208.838000	8.822625	0.100000
208.891000	8.827625	0.100000
208.940000	8.834750	0.100000
208.991000	8.832250	0.100000
209.046000	8.831750	0.100000
209.099000	8.833625	0.100000
209.152000	8.833375	0.100000
209.204000	8.838875	0.100000
209.257000	8.840500	0.100000
209.310000	8.843000	0.100000
209.363000	8.845500	0.100000
209.416000	8.843375	0.100000
209.466000	8.847000	0.100000
209.518000	8.851000	0.100000
209.573000	8.854500	0.100000
209.625000	8.852500	0.100000
209.676000	8.856625	0.100000
209.730000	8.857625	0.100000
209.780000	8.862125	0.100000
209.832000	8.863000	0.100000
209.886000	8.864375	0.100000
209.939000	8.862875	0.100000
209.991000	8.871750	0.100000
210.042000	8.871500	0.100000
210.096000	8.870000	0.100000
210.148000	8.873250	0.100000
210.198000	8.875875	0.100000
210.245000	8.881500	0.100000
210.299000	8.877875	0.100000
210.349000	8.881750	0.100000
210.400000	8.888375	0.100000
210.453000	8.886125	0.100000
210.506000	8.884625	0.100000
210.556000	8.887875	0.100000
210.609000	8.888375	0.100000
210.658000	8.899625	0.100000
210.709000	8.890375	0.100000
210.762000	8.893125	0.100000
210.814000	8.897750	0.100000
210.864000	8.901125	0.100000
210.917000	8.904625	0.100000
210.968000	8.901750	0.100000
211.019000	8.909000	0.100000
211.071000	8.907250	0.100000
211.122000	8.911750	0.100000
211.175000	8.913375	0.100000
211.224000	8.919375	0.100000
211.275000	8.916500	0.100000
211.326000	8.919500	0.100000
211.378000	8.921250	0.100000
211.429000	8.920375	0.100000
211.478000	8.919625	0.100000
211.529000	8.921250	0.100000
211.580000	8.926875	0.100000
211.631000	8.928375	0.100000
211.682000	8.927875	0.100000
211.734000	8.932125	0.100000
211.786000	8.929375	0.100000
211.836000	8.933000	0.100000
211.887000	8.937625	0.100000
211.938000	8.938250	0.100000
211.990000	8.937750	0.100000
212.040000	8.939625	0.100000
212.091000	8.944000	0.100000
212.141000	8.945250	0.100000
212.194000	8.946875	0.100000
212.244000	8.952125	0.100000
212.294000	8.953000	0.100000
212.346000	8.956125	0.100000
212.398000	8.956500	0.100000
212.449000	8.958250	0.100000
212.498000	8.959625	0.100000
212.551000	8.959000	0.100000
212.600000	8.959000	0.100000
212.650000	8.962500	0.100000
212.701000	8.963000	0.100000
212.752000	8.965625	0.100000
212.801000	8.970875	0.100000
212.852000	8.968500	0.100000
212.902000	8.970875	0.100000
212.949000	8.970375	0.100000
213.001000	8.973000	0.100000
213.053000	8.976625	0.100000
213.101000	8.980500	0.100000
213.151000	8.976125	0.100000
213.202000	8.977500	0.100000
213.252000	8.979500	0.100000
213.300000	8.979125	0.100000
213.349000	8.987875	0.100000
213.399000	8.982125	0.100000
213.450000	8.988750	0.100000
213.500000	8.989375	0.100000
213.551000	8.991000	0.100000
213.600000	8.991500	0.100000
213.653000	8.994000	0.100000
213.704000	8.999000	0.100000
213.753000	8.998625	0.100000
213.804000	9.002750	0.100000
213.854000	9.003875	0.100000
213.902000	9.004500	0.100000
213.953000	9.005250	0.100000
214.002000	9.008125	0.100000
214.052000	9.009000	0.100000
214.102000	9.008875	0.100000
214.152000	9.014000	0.100000
214.201000	9.016000	0.100000
214.249000	9.021375	0.100000
214.300000	9.014375	0.100000
214.350000	9.022000	0.100000
214.400000	9.020625	0.100000
214.448000	9.026875	0.100000
214.497000	9.030125	0.100000
214.548000	9.023625	0.100000
214.597000	9.028000	0.100000
214.646000	9.030000	0.100000
214.696000	9.034625	0.100000
214.747000	9.033375	0.100000
214.797000	9.036875	0.100000
214.848000	9.034000	0.100000
214.898000	9.035750	0.100000
214.948000	9.040500	0.100000
214.997000	9.046125	0.100000
215.045000	9.047125	0.100000
215.095000	9.043250	0.100000
215.144000	9.046500	0.100000
215.192000	9.053500	0.100000
215.242000	9.049125	0.100000
215.292000	9.056125	0.100000
215.340000	9.059125	0.100000
215.387000	9.063750	0.100000
215.436000	9.063875	0.100000
215.484000	9.060375	0.100000
215.533000	9.057250	0.100000
215.582000	9.064125	0.100000
215.631000	9.070750	0.100000
215.682000	9.068625	0.100000
215.732000	9.074250	0.100000
215.778000	9.077125	0.100000
215.828000	9.076625	0.100000
215.875000	9.077375	0.100000
215.926000	9.076750	0.100000
215.972000	9.080375	0.100000
216.023000	9.084500	0.100000
216.072000	9.084250	0.100000
216.119000	9.082875	0.100000
216.167000	9.081375	0.100000
216.216000	9.089250	0.100000
216.265000	9.094750	0.100000
216.313000	9.089500	0.100000
216.361000	9.090750	0.100000
216.410000	9.094000	0.100000
216.458000	9.100375	0.100000
216.505000	9.099250	0.100000
216.554000	9.101375	0.100000
216.604000	9.105250	0.100000
216.652000	9.103875	0.100000
216.702000	9.106875	0.100000
216.749000	9.108875	0.100000
216.797000	9.111750	0.100000
216.846000	9.113750	0.100000
216.895000	9.118625	0.100000
216.941000	9.118625	0.100000
216.991000	9.118375	0.100000
217.038000	9.123500	0.100000
217.087000	9.120875	0.100000
217.136000	9.125500	0.100000
217.184000	9.124125	0.100000
217.233000	9.130625	0.100000
217.277000	9.128750	0.100000
217.326000	9.134250	0.100000
217.373000	9.132625	0.100000
217.422000	9.136250	0.100000
217.470000	9.136500	0.100000
217.517000	9.137250	0.100000
217.564000	9.138625	0.100000
217.612000	9.141875	0.100000
217.661000	9.140625	0.100000
217.708000	9.143750	0.100000
217.755000	9.146375	0.100000
217.802000	9.145125	0.100000
217.851000	9.146375	0.100000
217.898000	9.148875	0.100000
217.945000	9.154500	0.100000
217.993000	9.152250	0.100000
218.039000	9.155375	0.100000
218.085000	9.156875	0.100000
218.130000	9.161250	0.100000
218.179000	9.160750	0.100000
218.226000	9.160500	0.100000
218.272000	9.163875	0.100000
218.319000	9.164125	0.100000
218.366000	9.167250	0.100000
218.413000	9.167875	0.100000
218.458000	9.170750	0.100000
218.503000	9.172750	0.100000
218.549000	9.177625	0.100000
218.596000	9.181125	0.100000
218.641000	9.177625	0.100000
218.688000	9.182000	0.100000
218.732000	9.182500	0.100000
218.780000	9.178875	0.100000
218.827000	9.187375	0.100000
218.875000	9.187625	0.100000
218.926000	9.188125	0.100000
218.971000	9.189625	0.100000
219.016000	9.193750	0.100000
219.064000	9.192125	0.100000
219.111000	9.194500	0.100000
219.157000	9.196875	0.100000
219.204000	9.197375	0.100000
219.250000	9.200750	0.100000
219.295000	9.200625	0.100000
219.340000	9.200375	0.100000
219.387000	9.203375	0.100000
219.432000	9.209000	0.100000
219.477000	9.211250	0.100000
219.524000	9.210375	0.100000
219.569000	9.211750	0.100000
219.614000	9.211250	0.100000
219.659000	9.218375	0.100000
219.703000	9.218500	0.100000
219.748000	9.214250	0.100000
219.795000	9.218250	0.100000
219.841000	9.223625	0.100000
219.888000	9.224625	0.100000
219.934000	9.222750	0.100000
219.981000	9.227000	0.100000
220.027000	9.226000	0.100000
220.074000	9.232125	0.100000
220.119000	9.230750	0.100000
220.163000	9.236000	0.100000
220.208000	9.233250	0.100000
220.253000	9.238250	0.100000
220.299000	9.238125	0.100000
220.345000	9.237125	0.100000
220.390000	9.239750	0.100000
220.435000	9.247125	0.100000
220.481000	9.250000	0.100000
220.528000	9.246125	0.100000
220.575000	9.246125	0.100000
